# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:D_M*^2_smg            20:kineticity_smg        21:braiding_smg          22:tensor_excess_smg     23:Mpl_running_smg       24:c_s^2                 25:kin (D)               26:phi_smg               27:phi'                  28:phi''                 29:E0                    30:E1                    31:E2                    32:E3                 
       9.133072029613e+13       9.061541014590e-26       5.074980435893e-09       1.799673901844e+22       1.419767944097e+04       1.554534924824e-10       1.296684289877e+18       2.929965028346e-09       1.914461350355e+44       1.885141809313e+33       1.005295946873e+34       1.324364802504e+44       3.238826152978e+44       1.022662280297e-06       1.102742781202e+01       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.066569195551e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.066569195551e-111       1.000000000000e+01      -8.957811342451e-48      -2.067984746957e-38       3.238826152978e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       9.069584935067e+13       9.188846604304e-26       5.109541234560e-09       1.774740571555e+22       1.419767944097e+04       1.565416669298e-10       1.287670595707e+18       2.950474783545e-09       1.861781544500e+44       1.846101664207e+33       9.844768766862e+33       1.287922551704e+44       3.149704096320e+44       1.101328609551e-06       1.023975439688e+01       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.454098856769e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.454098856769e-111       1.000000000000e+01      -9.693787427099e-48      -2.075648339564e-38       3.149704096320e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       9.006539160940e+13       9.317940710247e-26       5.145921022631e-09       1.750152676601e+22       1.419767944097e+04       1.576374585983e-10       1.278719558795e+18       2.971128107029e-09       1.810551317110e+44       1.807870016861e+33       9.640889568334e+33       1.252483074188e+44       3.063034391413e+44       1.179994938804e-06       9.557104103752e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.885215428120e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.885215428120e-111       1.000000000000e+01      -1.043775545834e-47      -2.083862562093e-38       3.063034391413e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.943931639464e+13       9.448848459285e-26       5.182300810702e-09       1.725905431199e+22       1.419767944097e+04       1.587409208085e-10       1.269830743590e+18       2.991926003779e-09       1.760730780457e+44       1.770430123776e+33       9.441232584526e+33       1.218018776869e+44       2.978749557439e+44       1.258661268058e-06       8.959785097268e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      3.362654889610e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      3.362654889610e-111       1.000000000000e+01      -1.118998934972e-47      -2.092625976827e-38       2.978749557439e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.881759324194e+13       9.581595331290e-26       5.218680598773e-09       1.701994115865e+22       1.419767944097e+04       1.598521072542e-10       1.261003717567e+18       3.012869485805e-09       1.712281144397e+44       1.733765588201e+33       9.245710375927e+33       1.184502825930e+44       2.896783970437e+44       1.337327597311e-06       8.432738915075e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      3.889318206896e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      3.889318206896e-111       1.000000000000e+01      -1.195076735392e-47      -2.101937315825e-38       2.896783970437e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.820019189865e+13       9.716207164099e-26       5.255060386844e-09       1.678414076504e+22       1.419767944097e+04       1.609710720049e-10       1.252238051209e+18       3.033959572205e-09       1.665164686162e+44       1.697860352951e+33       9.054237313847e+33       1.151909125936e+44       2.817073812206e+44       1.415993926565e-06       7.964253419793e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      4.468280926821e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      4.468280926821e-111       1.000000000000e+01      -1.272037217468e-47      -2.111795479379e-38       2.817073812206e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.758708232239e+13       9.852710158547e-26       5.291440174915e-09       1.655160723500e+22       1.419767944097e+04       1.620978695090e-10       1.243533317983e+18       3.055197289211e-09       1.619344720997e+44       1.662698693376e+33       8.866729542914e+33       1.120212299513e+44       2.739557020615e+44       1.494660255819e-06       7.545082187172e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      5.102803326895e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      5.102803326895e-111       1.000000000000e+01      -1.349909108079e-47      -2.122199534522e-38       2.739557020615e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.697823467963e+13       9.991130883564e-26       5.329638952389e-09       1.632229530822e+22       1.419767944097e+04       1.632325545955e-10       1.234889094323e+18       3.076583670235e-09       1.574785573591e+44       1.628265210475e+33       8.683104944350e+33       1.089387667590e+44       2.664173241284e+44       1.573326585072e-06       7.167828077813e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      5.796341150602e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      5.796341150602e-111       1.000000000000e+01      -1.428721602215e-47      -2.133148713595e-38       2.664173241284e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.637361934422e+13       1.013149628135e-25       5.366018740460e-09       1.609616035144e+22       1.419767944097e+04       1.643751824777e-10       1.226304959605e+18       3.098119755927e-09       1.531452550303e+44       1.594544824150e+33       8.503283100008e+33       1.059411230187e+44       2.590863780591e+44       1.651992914326e-06       6.826502931250e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      6.552556962195e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      6.552556962195e-111       1.000000000000e+01      -1.508504374816e-47      -2.144642412881e-38       2.590863780591e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.577320689594e+13       1.027383367260e-25       5.404217517935e-09       1.587315834979e+22       1.419767944097e+04       1.655258087551e-10       1.217780496132e+18       3.119806594218e-09       1.489311912148e+44       1.561522766602e+33       8.327185257149e+33       1.030259647725e+44       2.519571559972e+44       1.730659243579e-06       6.516207343466e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      7.375332156598e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      7.375332156598e-111       1.000000000000e+01      -1.589287592819e-47      -2.156680191282e-38       2.519571559972e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.517696811911e+13       1.041817076187e-25       5.440597306006e-09       1.565324589817e+22       1.419767944097e+04       1.666844894163e-10       1.209315289108e+18       3.141645240377e-09       1.448330848532e+44       1.529184575866e+33       8.154734293961e+33       1.001910222853e+44       2.450241071482e+44       1.809325572833e-06       6.232893980706e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      8.268779662094e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      8.268779662094e-111       1.000000000000e+01      -1.671101927444e-47      -2.169261769066e-38       2.450241071482e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.458487400110e+13       1.056453564290e-25       5.478796083480e-09       1.543638019284e+22       1.419767944097e+04       1.678512808423e-10       1.200908926622e+18       3.163636757060e-09       1.408477451701e+44       1.497516089474e+33       7.985854685772e+33       9.743408827802e+43       2.382818334576e+44       1.887991902086e-06       5.973190064844e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      9.237257375605e-111       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      9.237257375605e-111       1.000000000000e+01      -1.753978566709e-47      -2.182387026661e-38       2.382818334576e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.399689573098e+13       1.071295680415e-25       5.518813850358e-09       1.522251902308e+22       1.419767944097e+04       1.690262398082e-10       1.192560999625e+18       3.185782214359e-09       1.369720691899e+44       1.466503438254e+33       7.820472471984e+33       9.475301620876e+43       2.317250854079e+44       1.966658231340e-06       5.734262462250e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      1.028538237269e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      1.028538237269e-110       1.000000000000e+01      -1.837949228184e-47      -2.196056003509e-38       2.317250854079e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.341300469809e+13       1.086346313429e-25       5.557012627833e-09       1.501162076299e+22       1.419767944097e+04       1.702094234868e-10       1.184271101911e+18       3.208082689860e-09       1.332030393209e+44       1.436133040258e+33       7.658515223678e+33       9.214571860147e+43       2.253487579315e+44       2.045324560593e-06       5.513713906009e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      1.141804593680e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      1.141804593680e-110       1.000000000000e+01      -1.923046171993e-47      -2.210268896971e-38       2.253487579315e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.283317249065e+13       1.101608392786e-25       5.595211405307e-09       1.480364436333e+22       1.419767944097e+04       1.714008894512e-10       1.176038830101e+18       3.230539268688e-09       1.295377210060e+44       1.406391594810e+33       7.499912011892e+33       8.961016542075e+43       2.191478864357e+44       2.123990889847e-06       5.309502279861e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      1.264042945483e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      1.264042945483e-110       1.000000000000e+01      -2.009302214063e-47      -2.225026061285e-38       2.191478864357e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.225737089439e+13       1.117084889097e-25       5.635229172185e-09       1.459854934360e+22       1.419767944097e+04       1.726006956774e-10       1.167863783615e+18       3.253153043569e-09       1.259732604374e+44       1.377266076684e+33       7.344593376562e+33       8.714438249120e+43       2.131176429373e+44       2.202657219100e-06       5.119877198437e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      1.395802122885e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      1.395802122885e-110       1.000000000000e+01      -2.096750739627e-47      -2.240328006580e-38       2.131176429373e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.168557189115e+13       1.132778814703e-25       5.673427949660e-09       1.439629578413e+22       1.419767944097e+04       1.738089005471e-10       1.159745564663e+18       3.275925114874e-09       1.225068823350e+44       1.348743730398e+33       7.192491296098e+33       8.474644996041e+43       2.072533323040e+44       2.281323548354e-06       4.943329708835e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      1.537663425660e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      1.537663425660e-110       1.000000000000e+01      -2.185425716993e-47      -2.256175397944e-38       2.072533323040e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.111774765755e+13       1.148693224271e-25       5.713445716538e-09       1.419684431831e+22       1.419767944097e+04       1.750255628510e-10       1.151683778215e+18       3.298856590678e-09       1.191358877855e+44       1.320812064629e+33       7.043539157598e+33       8.241450080408e+43       2.015503885980e+44       2.359989877607e-06       4.778552051874e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      1.690242503639e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      1.690242503639e-110       1.000000000000e+01      -2.275361711575e-47      -2.272569054533e-38       2.015503885980e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       8.055387056360e+13       1.164831215379e-25       5.753463483416e-09       1.400015612491e+22       1.419767944097e+04       1.762507417909e-10       1.143678031991e+18       3.321948586812e-09       1.158576521410e+44       1.293458846740e+33       6.897671727671e+33       8.014671937242e+43       1.960043715216e+44       2.438656206860e-06       4.624405211491e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      1.854191345542e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      1.854191345542e-110       1.000000000000e+01      -2.366593900204e-47      -2.289509948747e-38       1.960043715216e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.999391317140e+13       1.181195929124e-25       5.793481250294e-09       1.380619292057e+22       1.419767944097e+04       1.774844969835e-10       1.135727936436e+18       3.345202226920e-09       1.126696229752e+44       1.266672097427e+33       6.754825123871e+33       7.794133997646e+43       1.906109629597e+44       2.517322536114e-06       4.479892548632e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.030200382362e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.030200382362e-110       1.000000000000e+01      -2.459158085709e-47      -2.306999205439e-38       1.906109629597e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.943784823376e+13       1.197790550732e-25       5.835318006575e-09       1.361491695231e+22       1.419767944097e+04       1.787268884624e-10       1.127833104703e+18       3.368618642508e-09       1.095693180968e+44       1.240440085469e+33       6.614936786718e+33       7.579664551331e+43       1.853659636180e+44       2.595988865367e-06       4.344138228976e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.219000711887e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.219000711887e-110       1.000000000000e+01      -2.553090711792e-47      -2.325038101190e-38       1.853659636180e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.888564869291e+13       1.214618310179e-25       5.875335773453e-09       1.342629099019e+22       1.419767944097e+04       1.799779766816e-10       1.119993152635e+18       3.392198973006e-09       1.065543236161e+44       1.214751322590e+33       6.477945452303e+33       7.371096612922e+43       1.802652897530e+44       2.674655194621e-06       4.216369457536e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.421366451339e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.421366451339e-110       1.000000000000e+01      -2.648428878191e-47      -2.343628063621e-38       1.802652897530e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.833728767915e+13       1.231682482819e-25       5.917172529735e-09       1.324027832007e+22       1.419767944097e+04       1.812378225184e-10       1.112207698743e+18       3.415944365816e-09       1.036222920658e+44       1.189594558432e+33       6.343791125452e+33       7.168267791942e+43       1.753049699927e+44       2.753321523874e-06       4.095901758749e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.638117225452e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.638117225452e-110       1.000000000000e+01      -2.745210356141e-47      -2.362770670761e-38       1.753049699927e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.779273850958e+13       1.248986390020e-25       5.957190296613e-09       1.305684273647e+22       1.419767944097e+04       1.825064872760e-10       1.104476364194e+18       3.439855976377e-09       1.007709405735e+44       1.164958775623e+33       6.212415053458e+33       6.971020166377e+43       1.704811422446e+44       2.831987853128e-06       3.982126709895e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      2.870120797817e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      2.870120797817e-110       1.000000000000e+01      -2.843473604141e-47      -2.382467650457e-38       1.704811422446e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.725197468677e+13       1.266533399813e-25       5.999027052894e-09       1.287594853549e+22       1.419767944097e+04       1.837840326869e-10       1.096798772784e+18       3.463934968211e-09       9.799804908407e+43       1.140833184955e+33       6.083759700345e+33       6.779200159717e+43       1.657900506885e+44       2.910654182381e-06       3.874501663682e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      3.118295853690e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      3.118295853690e-110       1.000000000000e+01      -2.943257784035e-47      -2.402720879841e-38       1.657900506885e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.671496989749e+13       1.284326927547e-25       6.040863809176e-09       1.269756050792e+22       1.419767944097e+04       1.850705209158e-10       1.089174550928e+18       3.488182512989e-09       9.530145863113e+43       1.117207220658e+33       5.957768721672e+33       6.592658421386e+43       1.612280428521e+44       2.989320511635e-06       3.772541093585e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      3.383614942983e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      3.383614942983e-110       1.000000000000e+01      -3.044602777403e-47      -2.423532384834e-38       1.612280428521e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
       7.618169801141e+13       1.302370436552e-25       6.084519554861e-09       1.252164393232e+22       1.419767944097e+04       1.863660145622e-10       1.081603327634e+18       3.512599790579e-09       9.267906965607e+43       1.094070535771e+33       5.834386939860e+33       6.411249710450e+43       1.567915667675e+44       3.067986840888e-06       3.675809270672e+00       3.622712444120e-08      -3.622712444120e-08       1.000000000000e+00       0.000000000000e+00      3.667107592629e-110       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      3.667107592629e-110       1.000000000000e+01      -3.147549202291e-47      -2.444904339700e-38       1.567915667675e+44      -0.000000000000e+00       1.000000000000e+00      -0.000000000000e+00 
