f_init,rho_smg,p_smg,phi_0,wanted_value,c
0.0,NaN,NaN,NaN,NaN,NaN
0.01001001001001001,3.622813120741e-08,-3.300173390377e-08,0.2563910754728,0.697995,0.000355857
0.02002002002002002,3.622810754792e-08,-3.302818824295e-08,0.2652746941853,0.697995,0.000357081
0.03003003003003003,3.622811125488e-08,-3.305454128244e-08,0.2741603692973,0.697995,0.000358304
0.04004004004004004,3.622811114933e-08,-3.308076520279e-08,0.2830479868464,0.697995,0.000359527
0.050050050050050046,3.622809472621e-08,-3.310684852272e-08,0.2919375152271,0.697995,0.000360749
0.06006006006006006,3.622808621837e-08,-3.313281212259e-08,0.300829080043,0.697995,0.00036197
0.07007007007007007,3.622807308094e-08,-3.315864452054e-08,0.3097226490172,0.697995,0.000363191
0.08008008008008008,3.622807931692e-08,-3.318436649992e-08,0.3186183447326,0.697995,0.000364411
0.09009009009009009,3.622809234223e-08,-3.320996657711e-08,0.3275161342684,0.697995,0.00036563
0.10010010010010009,3.622808157343e-08,-3.323541728864e-08,0.3364159105551,0.697995,0.000366849
0.11011011011011011,3.622807095068e-08,-3.326073941282e-08,0.3453177951705,0.697995,0.000368067
0.12012012012012012,3.622804810552e-08,-3.328592160211e-08,0.3542217576391,0.697995,0.000369283
0.13013013013013014,3.622805473068e-08,-3.331100051373e-08,0.3631279904397,0.697995,0.0003705
0.14014014014014015,3.622804240387e-08,-3.333593281238e-08,0.3720363141267,0.697995,0.000371715
0.15015015015015015,3.622803474525e-08,-3.336073914578e-08,0.3809468460751,0.697995,0.000372929
0.16016016016016016,3.622803727947e-08,-3.33854241317e-08,0.3898596283429,0.697995,0.000374142
0.17017017017017017,3.622801985942e-08,-3.340996058883e-08,0.3987745587805,0.697995,0.000375354
0.18018018018018017,3.622802365696e-08,-3.343438494367e-08,0.4076918231983,0.697995,0.000376566
0.19019019019019018,3.622801856655e-08,-3.345867005121e-08,0.4166113198582,0.697995,0.000377776
0.20020020020020018,3.6228027777e-08,-3.348283637186e-08,0.4255331606071,0.697995,0.000378985
0.21021021021021022,3.622800372796e-08,-3.350684107093e-08,0.4344571761911,0.697995,0.000380193
0.22022022022022023,3.622798722794e-08,-3.353072041258e-08,0.4433835478179,0.697995,0.0003814
0.23023023023023023,3.622798358984e-08,-3.355447895236e-08,0.4523123146621,0.697995,0.000382606
0.24024024024024024,3.622799805911e-08,-3.357812121607e-08,0.4612435150518,0.697995,0.00038381
0.2502502502502503,3.622798344888e-08,-3.360160459259e-08,0.470176984131,0.697995,0.000385013
0.2602602602602603,3.622798007688e-08,-3.362496511066e-08,0.4791128970347,0.697995,0.000386215
0.2702702702702703,3.622797574165e-08,-3.364819161564e-08,0.4880512246672,0.697995,0.000387416
0.2802802802802803,3.622795834148e-08,-3.367127301198e-08,0.4969919391158,0.697995,0.000388615
0.2902902902902903,3.622796773543e-08,-3.369424509892e-08,0.5059352099253,0.697995,0.000389813
0.3003003003003003,3.622793990475e-08,-3.371704992596e-08,0.5148808122024,0.697995,0.00039101
0.3103103103103103,3.622794906436e-08,-3.373975440787e-08,0.5238290436987,0.697995,0.000392205
0.3203203203203203,3.622794855304e-08,-3.376231625381e-08,0.5327797457762,0.697995,0.000393399
0.3303303303303303,3.622792637908e-08,-3.378472445343e-08,0.5417328917844,0.697995,0.000394591
0.34034034034034033,3.622792189484e-08,-3.380701455447e-08,0.550688645155,0.697995,0.000395782
0.35035035035035034,3.622792293093e-08,-3.382917545805e-08,0.5596469771122,0.697995,0.000396971
0.36036036036036034,3.622791741065e-08,-3.385119612022e-08,0.5686078599909,0.697995,0.000398159
0.37037037037037035,3.622791031266e-08,-3.387308098609e-08,0.5775713287871,0.697995,0.000399345
0.38038038038038036,3.622788962198e-08,-3.389481905364e-08,0.586537356584,0.697995,0.00040053
