f_init,rho_smg,p_smg,phi_0,wanted_value,c
0.0,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.01001001001001001,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.02002002002002002,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.03003003003003003,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.04004004004004004,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.050050050050050046,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.06006006006006006,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.07007007007007007,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.08008008008008008,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.09009009009009009,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.10010010010010009,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.11011011011011011,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.12012012012012012,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.13013013013013014,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.14014014014014015,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.15015015015015015,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.16016016016016016,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.17017017017017017,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.18018018018018017,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.19019019019019018,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
0.20020020020020018,3.622711014416e-08,-3.622710997821e-08,29.20621505434,0.697995,0.00212191
